time,rho,rho_dot,theta,theta_dot,phi,phi_dot,u_rho,u_theta,u_phi,rho_ddot,theta_ddot,phi_ddot
7.221538806502574,4.131494606492942,0.3839298301141855,1.9651407574256288,0.14398485667290234,0.7222213516363676,0.06869880400591587,-0.999999343551257,-0.9999999315132432,-0.9999995805608194,-0.19999986871025138,-0.09645199492561057,-0.04214865431341857
7.312950690129188,4.165754742745847,0.3656474653903043,1.9779047371385752,0.13533197860521937,0.728326529395735,0.06489127178957159,-0.9999994814993954,-0.9999999312863601,-0.9999996194629048,-0.19999989629987908,-0.0929204042880015,-0.041168577948336
7.404362573755804,4.198343653486922,0.34736509814440353,1.989892038101235,0.12698701267733048,0.7340876472712643,0.061170030315784406,-0.999999575462839,-0.9999999311410118,-0.9999996520417269,-0.19999991509256781,-0.08971007204863614,-0.04026002964986846
7.495774457382418,4.229261338522378,0.3290827291806279,2.001129506340097,0.11892193813178956,0.7395122999190191,0.0575287207579608,-0.9999996434480415,-0.9999999310792191,-0.999999679774221,-0.1999999286896083,-0.08679215381605103,-0.03941912190904103
7.587186341009033,4.25850779771689,0.31080035897392133,2.011641542057683,0.11111121155751488,0.744607516597644,0.05396132759018293,-0.9999996948230893,-0.9999999311024522,-0.9999997037130972,-0.19999993896461785,-0.08414121815545439,-0.03864223145715373
7.678598224635648,4.286083030970717,0.2925179878279569,2.0214503124283842,0.10353147425254733,0.7493797914452501,0.0504621544221306,-0.9999997349420424,-0.9999999312116785,-0.9999997246284512,-0.19999994698840848,-0.08173483332856189,-0.037925998715027394
7.770010108262263,4.311987038207407,0.27423561594852275,2.0305759392893723,0.09616129473523198,0.7538351115556369,0.04702580007598567,-0.999999767086182,-0.9999999314074064,-0.9999997430962486,-0.1999999534172364,-0.07955321019278792,-0.03726732329307558
7.861421991888878,4.336219819366575,0.2559532434814174,2.039036664715832,0.08898094162330333,0.7579789828905421,0.04364713520438743,-0.9999997933781336,-0.999999931689722,-0.9999997595555593,-0.19999995867562673,-0.07757889371453479,-0.03666335683934412
7.952833875515492,4.358781374399393,0.23767087053363276,2.0468489970627908,0.0819721827424431,0.7618164540869962,0.04032127964488402,-0.9999998152514866,-0.9999999320583248,-0.9999997743466981,-0.19999996305029732,-0.07579649657328573,-0.03611149421806263
8.044245759142107,4.379671703265611,0.21938849718595127,2.0540278397035046,0.07511810688001741,0.7653521382329768,0.037043580628139575,-0.9999998337091632,-0.9999999325125576,-0.9999997877373055,-0.19999996674183265,-0.07419246923669352,-0.03560936375687495
8.135657642768722,4.398890805931529,0.20110612350081963,2.0605866043890404,0.06840296507635407,0.7685902326924788,0.033809591898672144,-0.9999998494736637,-0.9999999330514351,-0.9999997999405945,-0.19999996989473273,-0.07275490168022962,-0.035154817112230015
8.227069526395336,4.416438682368551,0.1828237495274755,2.0665373108887772,0.06181202875470575,0.7715345370644003,0.030615053763576785,-0.9999998630785335,-0.9999999336736695,-0.9999998111283744,-0.1999999726157067,-0.07147335261821171,-0.03474591915763443
8.318481410021953,4.432315332552135,0.16454137530540203,2.0718906743412577,0.05533146234063136,0.7741884693595378,0.02745587405296604,-0.9999998749262344,-0.9999999343776937,-0.9999998214405146,-0.19999997498524688,-0.0703387027167639,-0.03438093818911327
8.409893293648567,4.446520756461012,0.14625900086672444,2.076656181544046,0.04894820831961366,0.7765550804773866,0.02432810995294746,-0.9999998853259849,-0.9999999351616834,-0.9999998309919343,-0.19999997706519698,-0.06934302878405316,-0.03405833665874004
8.501305177275182,4.459054954076593,0.12797662623791475,2.0808421572356486,0.04264988293506552,0.7786370670600772,0.021227950655682566,-0.999999894519216,-0.9999999360235762,-0.9999998398778398,-0.1999999789038432,-0.06847949638908195,-0.033776762584492435
8.592717060901796,4.4699179253825045,0.10969425144103093,2.0844558212682887,0.036424680943319805,0.7804367827951546,0.018151700759749024,-0.9999999026971255,-0.9999999369610909,-0.9999998481777003,-0.19999998053942508,-0.06774226875681666,-0.0335350417382491
8.684128944528412,4.479109670364232,0.09141187649463554,2.08750333743407,0.03026128802278086,0.7819562482324337,0.015095764346356361,-0.9999999100130514,-0.9999999379717442,-0.9999998559583033,-0.1999999820026103,-0.0671264301331044,-0.03333217067976055
8.775540828155027,4.486630189008828,0.07312950141448764,2.0899898545859514,0.024148799585422393,0.78319715917311,0.012056629651944002,-0.9999999165913642,-0.9999999390528667,-0.9999998632761282,-0.19999998331827284,-0.06662792211547756,-0.033167310680009686
8.866952711781641,4.492479481304682,0.05484712621407255,2.0919195405864213,0.018076644863855643,0.784160893681882,0.009030854254552278,-0.9999999225339676,-0.999999940201618,-0.9999998701792089,-0.19999998450679352,-0.0662434917125723,-0.03303978256025731
8.958364595408256,4.496657547241332,0.03656475090501256,2.0932956095185884,0.012034515249261211,0.7848485177652043,0.0060150506895193375,-0.9999999279251283,-0.9999999414150006,-0.9999998767086093,-0.19999998558502566,-0.06597065013178238,-0.032949062461477885
9.04977647903487,4.499164386809308,0.01828237549738936,2.0941203425046115,0.006012295937034417,0.785260789751014,0.003005872409080003,-0.9999999328351117,-0.9999999426898735,-0.9999998828996023,-0.19999998656702234,-0.0658076415075885,-0.032894778551442884
9.141188362661486,4.5,0.0,2.0943951023931953,0.0,0.7853981633974483,0.0,nan,nan,nan,nan,nan,nan
